DrugID|Name|Code
5701|SYSTEMIC ANTIBACTERIALS|J1
5697|WOUND HEALING AGENTS|D3
5697|SYSTEMIC ANTIBACTERIALS|J1
5696|SYSTEMIC ANTIBACTERIALS|J1
5692|SYSTEMIC ANTIBACTERIALS|J1
5692|CEPHALOSPORINS|J1D
5688|SYSTEMIC ANTIBACTERIALS|J1
5687|SYSTEMIC ANTIBACTERIALS|J1
5681|SYSTEMIC ANTIBACTERIALS|J1
5679|ANTIHYPERTENSIVES|C2
5675|PLATELET AGGREGATION INHIBITORS|B1C
5675|GP IIb/IIIa (glycoprotein) antagonist platelet aggregation inhibitors|B1C3
5674|PLATELET AGGREGATION INHIBITORS|B1C
5674|GP IIb/IIIa (glycoprotein) antagonist platelet aggregation inhibitors|B1C3
5672|DIRECT THROMBIN INHIBITORS|B1E
5669|ANTIHYPERTENSIVES|C2
5668|ANTIHYPERTENSIVES|C2
5666|ANTI-EPILEPTICS|N3
5665|ANALGESICS|N2
5665|ANTI-MIGRAINE PREPARATIONS|N2C
5665|ANTI-EPILEPTICS|N3
5665|TRANQUILLISERS|N5C
5665|NOOTROPICS|N6D
5661|ANTIOBESITY PREPARATIONS, EXCLUDING DIETETICS|A8
5661|DRUGS USED IN DIABETES|A10
5661|HYPOLIPIDAEMICS/ANTI-ATHEROMA PREPARATIONS|C10
5660|DRUGS USED IN DIABETES|A10
5659|ANTI-DEPRESSANTS AND MOOD STABILISERS|N6A
5658|ANTI-DEPRESSANTS AND MOOD STABILISERS|N6A
5651|ANTIVIRALS FOR SYSTEMIC USE|J5
5648|ANTI-DEPRESSANTS AND MOOD STABILISERS|N6A
5647|ANTIHYPERTENSIVES|C2
5646|PLATELET AGGREGATION INHIBITORS|B1C
5646|GP IIb/IIIa (glycoprotein) antagonist platelet aggregation inhibitors|B1C3
5645|DRUGS USED IN DIABETES|A10
5645|ANALGESICS|N2
5643|ANTIEMETICS AND ANTINAUSEANTS|A4
5643|ANTI-ARRHYTHMICS|C1B
5643|ANTI-MIGRAINE PREPARATIONS|N2C
5630|CALCIUM ANTAGONISTS|C8
5629|ANTIHYPERTENSIVES|C2
5629|CALCIUM ANTAGONISTS|C8
5628|CALCIUM ANTAGONISTS|C8
5624|SYSTEMIC ANTIBACTERIALS|J1
5623|SYSTEMIC ANTIBACTERIALS|J1
5622|SYSTEMIC ANTIBACTERIALS|J1
5615|CEPHALOSPORINS|J1D
5598|ALKYLATING AGENTS|L1A
5587|ANTIMETABOLITES|L1B
5584|ANTIMETABOLITES|L1B
5583|ANTIMETABOLITES|L1B
5582|ALKYLATING AGENTS|L1A
5574|ALKYLATING AGENTS|L1A
5571|ALKYLATING AGENTS|L1A
5570|ALKYLATING AGENTS|L1A
5556|ANTIHYPERTENSIVES|C2
5555|ANTIHYPERTENSIVES|C2
5554|ANTIHYPERTENSIVES|C2
5552|PLATELET AGGREGATION INHIBITORS|B1C
5551|PLATELET AGGREGATION INHIBITORS|B1C
5550|PLATELET AGGREGATION INHIBITORS|B1C
5549|PLATELET AGGREGATION INHIBITORS|B1C
5549|GP IIb/IIIa (glycoprotein) antagonist platelet aggregation inhibitors|B1C3
5549|Fibrinogen|B2D5
5548|PLATELET AGGREGATION INHIBITORS|B1C
5548|GP IIb/IIIa (glycoprotein) antagonist platelet aggregation inhibitors|B1C3
5548|Fibrinogen|B2D5
5547|DIRECT THROMBIN INHIBITORS|B1E
5546|DIRECT THROMBIN INHIBITORS|B1E
5536|ANALGESICS|N2
5535|ANTIHYPERTENSIVES|C2
5534|ANTIHYPERTENSIVES|C2
5534|CALCIUM ANTAGONISTS|C8
5532|HYPOLIPIDAEMICS/ANTI-ATHEROMA PREPARATIONS|C10
5531|CARDIOVASCULAR SYSTEM|C
5531|ANTIHYPERTENSIVES|C2
5531|BETA-BLOCKING AGENTS|C7
5530|ANTIPSYCHOTICS|N5A
5530|TRANQUILLISERS|N5C
5530|ANTI-DEPRESSANTS AND MOOD STABILISERS|N6A
5530|NOOTROPICS|N6D
5529|ANTI-EPILEPTICS|N3A
5528|PLATELET AGGREGATION INHIBITORS|B1C
5528|ANTIHYPERTENSIVES|C2
5527|PLATELET AGGREGATION INHIBITORS|B1C
5527|Coxibs|M1A3
5526|PLATELET AGGREGATION INHIBITORS|B1C
5526|Coxibs|M1A3
5523|GASTROPROKINETICS|A3F
5523|ANTIEMETICS AND ANTINAUSEANTS|A4
5521|TRANQUILLISERS|N5C
5518|NOOTROPICS|N6D
5514|ANTIHYPERTENSIVES|C2
5514|CALCIUM ANTAGONISTS|C8
5511|HYPOLIPIDAEMICS/ANTI-ATHEROMA PREPARATIONS|C10
5510|PLATELET AGGREGATION INHIBITORS|B1C
5508|EXPECTORANTS|R5C
5506|DIURETICS|C3
5505|ANTIHYPERTENSIVES|C2
5504|PLATELET AGGREGATION INHIBITORS|B1C
5503|ANTIHYPERTENSIVES|C2
5502|CALCIUM ANTAGONISTS|C8
5501|CALCIUM ANTAGONISTS|C8
5499|ANTIHYPERTENSIVES|C2
5499|CALCIUM ANTAGONISTS|C8
5498|CARDIOVASCULAR SYSTEM|C
5498|DIURETICS|C3
5496|CALCIUM ANTAGONISTS|C8
5494|ANTI-ARRHYTHMICS|C1B
5494|CALCIUM ANTAGONISTS|C8
5492|Protease inhibitors|J5C2
5490|ANTIHYPERTENSIVES|C2
5490|ANGIOTENSIN-II ANTAGONISTS, PLAIN|C9C
5488|ANTIHYPERTENSIVES|C2
5488|ANGIOTENSIN-II ANTAGONISTS, PLAIN|C9C
5487|ANTIHYPERTENSIVES|C2
5487|ANGIOTENSIN-II ANTAGONISTS, PLAIN|C9C
5486|ANTIHYPERTENSIVES|C2
5486|ANGIOTENSIN-II ANTAGONISTS, PLAIN|C9C
5483|ANTIHYPERTENSIVES|C2
5483|ACE INHIBITORS, PLAIN|C9A
5481|NOOTROPICS|N6D
5480|ANTIPSYCHOTICS|N5A
5479|PLATELET AGGREGATION INHIBITORS|B1C
5479|GP IIb/IIIa (glycoprotein) antagonist platelet aggregation inhibitors|B1C3
5479|Fibrinogen|B2D5
5477|PLATELET AGGREGATION INHIBITORS|B1C
5455|ANTIHYPERTENSIVES|C2
5450|TRANQUILLISERS|N5C
5444|SYSTEMIC ANTIBACTERIALS|J1
5443|VACCINES|J7
5441|SYSTEMIC ANTIHISTAMINES|R6
5440|ANTIEMETICS AND ANTINAUSEANTS|A4
5439|GASTROPROKINETICS|A3F
5439|Anti-Alzheimer products, cholinesterase inhibitors|N7D1
5436|ANTI-EPILEPTICS|N3A
5434|ANTI-EPILEPTICS|N3
5433|ANTI-EPILEPTICS|N3
5432|ANTI-EPILEPTICS|N3
5425|ANTIHYPERTENSIVES|C2
5422|DIURETICS|C3
5421|DRUGS USED IN DIABETES|A10
5420|SYSTEMIC ANTIBACTERIALS|J1
5418|SYSTEMIC ANTIBACTERIALS|J1
5417|SYSTEMIC ANTIBACTERIALS|J1
5416|CEPHALOSPORINS|J1D
5415|IMMUNOSTIMULATING AGENTS|L3
5414|ANTIHYPERTENSIVES|C2
5413|ANTIHYPERTENSIVES|C2
5412|ANTIHYPERTENSIVES|C2
5412|ANGIOTENSIN-II ANTAGONISTS, PLAIN|C9C
5411|Coxibs|M1A3
5409|PLATELET AGGREGATION INHIBITORS|B1C
5408|SYSTEMIC ANTIPSORIASIS PRODUCTS|D5B
5408|ANTI-GOUT PREPARATIONS|M4
5406|ANALGESICS|N2
5405|PLATELET AGGREGATION INHIBITORS|B1C
5404|ANTIHYPERTENSIVES|C2
5404|DIURETICS|C3
5400|CARDIOVASCULAR SYSTEM|C
5400|ANTI-ARRHYTHMICS|C1B
5391|ANTIOBESITY PREPARATIONS, EXCLUDING DIETETICS|A8
5391|HYPOLIPIDAEMICS/ANTI-ATHEROMA PREPARATIONS|C10
5388|IMMUNOSUPPRESSIVE AGENTS|L4
5384|ANTIHYPERTENSIVES|C2
5381|ANALGESICS|N2
5379|PLATELET AGGREGATION INHIBITORS|B1C
5379|GP IIb/IIIa (glycoprotein) antagonist platelet aggregation inhibitors|B1C3
5379|Fibrinogen|B2D5
5369|ANTIVIRALS FOR SYSTEMIC USE|J5
5368|ANTI-EPILEPTICS|N3
5368|NOOTROPICS|N6D
5359|CALCIUM ANTAGONISTS|C8
5359|NOOTROPICS|N6D
5358|B2-STIMULANTS|R3A
5357|NOOTROPICS|N6D
5356|ANAESTHETICS, GENERAL|N1A
5355|LUNG SURFACTANTS|R7C
5353|ANTI-ACNE PREPARATIONS|D10
5349|CARDIOVASCULAR SYSTEM|C
5349|ULTRASOUND AGENTS|T1F
5341|ANTI-DEPRESSANTS AND MOOD STABILISERS|N6A
5334|PLATELET AGGREGATION INHIBITORS|B1C
5334|GP IIb/IIIa (glycoprotein) antagonist platelet aggregation inhibitors|B1C3
5334|CARDIOVASCULAR SYSTEM|C
5333|ANTIHYPERTENSIVES|C2
5333|ANGIOTENSIN-II ANTAGONISTS, PLAIN|C9C
5331|SYSTEMIC AGENTS FOR FUNGAL INFECTIONS|J2
5328|ANTI-MIGRAINE PREPARATIONS|N2C
5321|Protease inhibitors|J5C2
5319|ANTI-ACNE PREPARATIONS|D10
5319|BPH (benign prostatic hypertrophy) products |G4C
5317|Non-nucleoside reverse transcriptase inhibitors|J5C3
5315|ANTIHYPERTENSIVES|C2
5315|ANGIOTENSIN-II ANTAGONISTS, PLAIN|C9C
5314|ANTIHYPERTENSIVES|C2
5314|ANGIOTENSIN-II ANTAGONISTS, PLAIN|C9C
5312|ANTIULCERANTS|A2B
5312|HYPOLIPIDAEMICS/ANTI-ATHEROMA PREPARATIONS|C10
5309|ANTI-EPILEPTICS|N3
5309|TRANQUILLISERS|N5C
5308|ANTI-ACNE PREPARATIONS|D10
5308|SYSTEMIC ANTIBACTERIALS|J1
5307|DRUGS USED IN DIABETES|A10
5306|Protease inhibitors|J5C2
5301|Alpha-glucosidase inhibitor antidiabetics|A10B5
5301|ANTIVIRALS FOR SYSTEMIC USE|J5
5298|ANTIHYPERTENSIVES|C2
5298|ACE INHIBITORS, PLAIN|C9A
5296|Coxibs|M1A3
5296|ANALGESICS|N2
5295|Protease inhibitors|J5C2
5293|ANTIHYPERTENSIVES|C2
5293|BPH (benign prostatic hypertrophy) products |G4C
5293|ANTI-MIGRAINE PREPARATIONS|N2C
5290|ANALGESICS|N2
5288|ANALGESICS|N2
5281|ANTIHYPERTENSIVES|C2
5281|ANGIOTENSIN-II ANTAGONISTS, PLAIN|C9C
5272|CHOLESTEROL AND TRIGLYCERIDE REDUCTION PREPARATIONS|C10A
5271|TRANQUILLISERS|N5C
5268|TRANQUILLISERS|N5C
5266|ANTIHYPERTENSIVES|C2
5266|BPH (benign prostatic hypertrophy) products |G4C
5265|ANTI-MIGRAINE PREPARATIONS|N2C
5265|ANTI-EPILEPTICS|N3
5262|ANTIHYPERTENSIVES|C2
5259|PLATELET AGGREGATION INHIBITORS|B1C
5259|CARDIOVASCULAR SYSTEM|C
5258|ANTIHYPERTENSIVES|C2
5258|ANGIOTENSIN-II ANTAGONISTS, PLAIN|C9C
5256|ANTIVIRALS FOR SYSTEMIC USE|J5
5254|ANALGESICS|N2
5225|ANTIPSYCHOTICS|N5A
5205|IMMUNOSUPPRESSIVE AGENTS|L4
5204|IMMUNOSUPPRESSIVE AGENTS|L4
5203|IMMUNOSUPPRESSIVE AGENTS|L4
5199|ANTI-EPILEPTICS|N3A
5197|BPH (benign prostatic hypertrophy) products |G4C
5190|SYSTEMIC AGENTS FOR FUNGAL INFECTIONS|J2
5188|ANALGESICS|N2
5188|TRANQUILLISERS|N5C
5186|Factor VIII|B2D1
5178|SYSTEMIC ANTIPSORIASIS PRODUCTS|D5B
5151|CARDIOVASCULAR SYSTEM|C
5151|ANTIHYPERTENSIVES|C2
5150|TRANQUILLISERS|N5C
5149|ANALGESICS|N2
5148|ANTIOBESITY PREPARATIONS, EXCLUDING DIETETICS|A8
5147|ANTI-ARRHYTHMICS|C1B
5141|ANTI-ARRHYTHMICS|C1B
5141|BETA-BLOCKING AGENTS|C7
5141|CALCIUM ANTAGONISTS|C8
5138|HYPOLIPIDAEMICS/ANTI-ATHEROMA PREPARATIONS|C10
5137|IMMUNOSUPPRESSIVE AGENTS|L4
5130|TRANQUILLISERS|N5C
5125|TRANQUILLISERS|N5C
5125|ANTI-DEPRESSANTS AND MOOD STABILISERS|N6A
5121|Vitamin K|B2B1
5120|MIOTICS AND ANTIGLAUCOMA PREPARATIONS|S1E
5119|ANTIVIRALS FOR SYSTEMIC USE|J5
5115|ANTIHYPERTENSIVES|C2
5115|MIOTICS AND ANTIGLAUCOMA PREPARATIONS|S1E
5113|ANTIHYPERTENSIVES|C2
5111|TRANQUILLISERS|N5C
5110|ANTIHYPERTENSIVES|C2
5110|TRANQUILLISERS|N5C
5108|CHOLESTEROL AND TRIGLYCERIDE REDUCTION PREPARATIONS|C10A
5108|Statins (HMG-CoA reductase inhibitors)|C10A1
5051|ANTIOBESITY PREPARATIONS, EXCLUDING DIETETICS|A8
5051|ANTIHYPERTENSIVES|C2
5051|ANGIOTENSIN-II ANTAGONISTS, PLAIN|C9C
5048|ANTIHYPERTENSIVES|C2
5033|ANTIEMETICS AND ANTINAUSEANTS|A4
5033|TRANQUILLISERS|N5C
5033|ANTI-DEPRESSANTS AND MOOD STABILISERS|N6A
5032|ANTIPSYCHOTICS|N5A
5032|TRANQUILLISERS|N5C
5030|ANALGESICS|N2
5024|ANTIHYPERTENSIVES|C2
5024|ANTI-EPILEPTICS|N3A
5024|ANTIPSYCHOTICS|N5A
5023|ANTI-EPILEPTICS|N3
5023|ANTI-EPILEPTICS|N3A
5022|CHOLESTEROL AND TRIGLYCERIDE REDUCTION PREPARATIONS|C10A
4996|CHOLESTEROL AND TRIGLYCERIDE REDUCTION PREPARATIONS|C10A
4993|CHOLESTEROL AND TRIGLYCERIDE REDUCTION PREPARATIONS|C10A
4992|CHOLESTEROL AND TRIGLYCERIDE REDUCTION PREPARATIONS|C10A
4991|CHOLESTEROL AND TRIGLYCERIDE REDUCTION PREPARATIONS|C10A
4990|CHOLESTEROL AND TRIGLYCERIDE REDUCTION PREPARATIONS|C10A
4989|CHOLESTEROL AND TRIGLYCERIDE REDUCTION PREPARATIONS|C10A
4989|Statins (HMG-CoA reductase inhibitors)|C10A1
4988|CHOLESTEROL AND TRIGLYCERIDE REDUCTION PREPARATIONS|C10A
4987|HYPOLIPIDAEMICS/ANTI-ATHEROMA PREPARATIONS|C10
4986|HYPOLIPIDAEMICS/ANTI-ATHEROMA PREPARATIONS|C10
4985|CHOLESTEROL AND TRIGLYCERIDE REDUCTION PREPARATIONS|C10A
4984|CHOLESTEROL AND TRIGLYCERIDE REDUCTION PREPARATIONS|C10A
4974|ANTIHYPERTENSIVES|C2
4972|ANTIHYPERTENSIVES|C2
4972|DIURETICS|C3
4971|ANTIHYPERTENSIVES|C2
4971|DIURETICS|C3
4965|ANTIHYPERTENSIVES|C2
4963|ANTIHYPERTENSIVES|C2
4960|ANTIHYPERTENSIVES|C2
4959|ANTIHYPERTENSIVES|C2
4958|ANTIHYPERTENSIVES|C2
4957|ANTIHYPERTENSIVES|C2
4956|ANTIHYPERTENSIVES|C2
4955|ANTIHYPERTENSIVES|C2
4954|ANTIHYPERTENSIVES|C2
4950|ANTIHYPERTENSIVES|C2
4948|ANTIHYPERTENSIVES|C2
4946|ANTIHYPERTENSIVES|C2
4945|ANTIHYPERTENSIVES|C2
4944|ANTIHYPERTENSIVES|C2
4943|ANTIHYPERTENSIVES|C2
4941|ANTIHYPERTENSIVES|C2
4935|ANTIHYPERTENSIVES|C2
4935|ANGIOTENSIN-II ANTAGONISTS, PLAIN|C9C
4931|ANTIHYPERTENSIVES|C2
4931|ACE INHIBITORS, PLAIN|C9A
4929|ANTIHYPERTENSIVES|C2
4929|ACE INHIBITORS, PLAIN|C9A
4927|ANTIHYPERTENSIVES|C2
4927|ACE INHIBITORS, PLAIN|C9A
4926|ANTIHYPERTENSIVES|C2
4926|ACE INHIBITORS, PLAIN|C9A
4925|ANTIHYPERTENSIVES|C2
4925|ACE INHIBITORS, PLAIN|C9A
4924|ANTIHYPERTENSIVES|C2
4924|ACE INHIBITORS, PLAIN|C9A
4921|NOOTROPICS|N6D
4920|Anti-Alzheimer products, cholinesterase inhibitors|N7D1
4919|CALCIUM ANTAGONISTS|C8
4918|ANTI-DEPRESSANTS AND MOOD STABILISERS|N6A
4918|SRNI antidepressants|N6A5
4916|NOOTROPICS|N6D
4916|Anti-Alzheimer products, cholinesterase inhibitors|N7D1
4914|CHOLESTEROL AND TRIGLYCERIDE REDUCTION PREPARATIONS|C10A
4914|ANTI-EPILEPTICS|N3A
4911|NOOTROPICS|N6D
4910|NOOTROPICS|N6D
4908|ANALGESICS|N2
4908|ANTI-EPILEPTICS|N3A
4906|NOOTROPICS|N6D
4903|ANTI-DEPRESSANTS AND MOOD STABILISERS|N6A
4903|NOOTROPICS|N6D
4902|ANTI-DEPRESSANTS AND MOOD STABILISERS|N6A
4902|SRNI antidepressants|N6A5
4902|NOOTROPICS|N6D
4901|ANTI-EPILEPTICS|N3
4901|ANTI-EPILEPTICS|N3A
4900|NOOTROPICS|N6D
4899|ANTI-DEPRESSANTS AND MOOD STABILISERS|N6A
4898|SRNI antidepressants|N6A5
4898|NOOTROPICS|N6D
4897|ANTIPSYCHOTICS|N5A
4896|NOOTROPICS|N6D
4896|Anti-Alzheimer products, cholinesterase inhibitors|N7D1
4894|ANTI-EPILEPTICS|N3A
4892|ANTI-EPILEPTICS|N3A
4891|ANTI-EPILEPTICS|N3A
4888|NOOTROPICS|N6D
4886|NOOTROPICS|N6D
4885|ANTIEMETICS AND ANTINAUSEANTS|A4
4884|ANTIPSYCHOTICS|N5A
4884|TRANQUILLISERS|N5C
4883|TRANQUILLISERS|N5C
4882|ANTIHYPERTENSIVES|C2
4881|ANTIPSYCHOTICS|N5A
4881|TRANQUILLISERS|N5C
4879|ANTIHYPERTENSIVES|C2
4876|ANTIPSYCHOTICS|N5A
4875|ANTI-MIGRAINE PREPARATIONS|N2C
4872|TRANQUILLISERS|N5C
4871|TRANQUILLISERS|N5C
4870|ANTIPSYCHOTICS|N5A
4869|ANTI-DEPRESSANTS AND MOOD STABILISERS|N6A
4864|ANTIHYPERTENSIVES|C2
4860|ANTIEMETICS AND ANTINAUSEANTS|A4
4858|MUSCLE RELAXANTS|M3
4858|ANTI-DEPRESSANTS AND MOOD STABILISERS|N6A
4858|SSRI antidepressants|N6A4
4858|SRNI antidepressants|N6A5
4857|TRANQUILLISERS|N5C
4855|TRANQUILLISERS|N5C
4855|ANTI-DEPRESSANTS AND MOOD STABILISERS|N6A
4853|ANTIPSYCHOTICS|N5A
4853|HYPNOTICS/SEDATIVES|N5B
4853|TRANQUILLISERS|N5C
4853|ANTI-DEPRESSANTS AND MOOD STABILISERS|N6A
4850|ANTI-DEPRESSANTS AND MOOD STABILISERS|N6A
4850|SSRI antidepressants|N6A4
4846|ANTI-DEPRESSANTS AND MOOD STABILISERS|N6A
4846|SSRI antidepressants|N6A4
4845|ANTI-EPILEPTICS|N3A
4845|ANTIPSYCHOTICS|N5A
4844|TRANQUILLISERS|N5C
4843|ANTI-MIGRAINE PREPARATIONS|N2C
4842|ANTIEMETICS AND ANTINAUSEANTS|A4
4840|TRANQUILLISERS|N5C
4838|TRANQUILLISERS|N5C
4838|ANTI-DEPRESSANTS AND MOOD STABILISERS|N6A
4837|TRANQUILLISERS|N5C
4836|ANTIEMETICS AND ANTINAUSEANTS|A4
4834|ANTI-MIGRAINE PREPARATIONS|N2C
4833|TRANQUILLISERS|N5C
4833|ANTI-DEPRESSANTS AND MOOD STABILISERS|N6A
4833|SSRI antidepressants|N6A4
4832|ANTI-MIGRAINE PREPARATIONS|N2C
4832|ANTI-DEPRESSANTS AND MOOD STABILISERS|N6A
4831|TRANQUILLISERS|N5C
4830|ANALGESICS|N2
4829|ANTIEMETICS AND ANTINAUSEANTS|A4
4828|ANTIHYPERTENSIVES|C2
4825|ANTI-ARRHYTHMICS|C1B
4823|ANTI-ARRHYTHMICS|C1B
4822|ANTIHYPERTENSIVES|C2
4821|ANTIHYPERTENSIVES|C2
4819|ANTI-ARRHYTHMICS|C1B
4816|ANTI-ARRHYTHMICS|C1B
4815|ANTIHYPERTENSIVES|C2
4814|ANTI-ARRHYTHMICS|C1B
4813|ANTIHYPERTENSIVES|C2
4812|ANTIHYPERTENSIVES|C2
4810|ANTIHYPERTENSIVES|C2
4810|Urinary incontinence products|G4B4
4746|CHOLESTEROL AND TRIGLYCERIDE REDUCTION PREPARATIONS|C10A
4745|ANTIHYPERTENSIVES|C2
4743|PLATELET AGGREGATION INHIBITORS|B1C
4736|ANTI-MIGRAINE PREPARATIONS|N2C
4735|ANTIVIRALS FOR SYSTEMIC USE|J5
4734|MUSCLE RELAXANTS, PERIPHERALLY ACTING|M3A
4733|ANTIHYPERTENSIVES|C2
4733|Erectile dysfunction products|G4B3
4732|ANTI-MIGRAINE PREPARATIONS|N2C
4728|ANTIVIRALS FOR SYSTEMIC USE|J5
4728|Nucleoside and nucleotide reverse transcriptase inhibitors|J5C1
4727|CARDIOVASCULAR SYSTEM|C
4726|ANTIPSYCHOTICS|N5A
4725|ANALGESICS|N2
4723|HYPNOTICS/SEDATIVES|N5B
4722|IMMUNOSUPPRESSIVE AGENTS|L4
4720|PLATELET AGGREGATION INHIBITORS|B1C
4718|ANTI-ACNE PREPARATIONS|D10
4716|PREPARATIONS TO PREVENT CATARACT AND ANTICATARACTOGENICS|S1N
4715|ANTIEMETICS AND ANTINAUSEANTS|A4
4715|ANTI-MIGRAINE PREPARATIONS|N2C
4715|TRANQUILLISERS|N5C
4713|BPH (benign prostatic hypertrophy) products |G4C
4710|TRANQUILLISERS|N5C
4707|ANTIEMETICS AND ANTINAUSEANTS|A4
4706|ANTIHYPERTENSIVES|C2
4706|ACE INHIBITORS, PLAIN|C9A
4704|ANTIHYPERTENSIVES|C2
4704|Urinary incontinence products|G4B4
4702|FIBRINOLYTICS|B1D
4701|NOOTROPICS|N6D
4701|OPHTHALMOLOGICALS|S1
4700|HYPOLIPIDAEMICS/ANTI-ATHEROMA PREPARATIONS|C10
4697|ANTIHYPERTENSIVES|C2
4696|ANTIHYPERTENSIVES|C2
4696|BETA-BLOCKING AGENTS|C7
4696|CALCIUM ANTAGONISTS|C8
4694|PLATELET AGGREGATION INHIBITORS|B1C
4694|ANTIHYPERTENSIVES|C2
4693|ANTIHYPERTENSIVES|C2
4691|CHOLESTEROL AND TRIGLYCERIDE REDUCTION PREPARATIONS|C10A
4689|IMMUNOSUPPRESSIVE AGENTS|L4
4688|ANTIEMETICS AND ANTINAUSEANTS|A4
4685|PLATELET AGGREGATION INHIBITORS|B1C
4685|GP IIb/IIIa (glycoprotein) antagonist platelet aggregation inhibitors|B1C3
4684|IMMUNOSTIMULATING AGENTS|L3
4682|IMMUNOSUPPRESSIVE AGENTS|L4
4681|ANTIPSYCHOTICS|N5A
4680|ANALGESICS|N2
4679|ANTIHYPERTENSIVES|C2
4678|TRANQUILLISERS|N5C
4678|ANTI-DEPRESSANTS AND MOOD STABILISERS|N6A
4677|SYSTEMIC ANTIPSORIASIS PRODUCTS|D5B
4677|IMMUNOSUPPRESSIVE AGENTS|L4
4676|ANTIPSYCHOTICS|N5A
4671|ANTIVIRALS FOR SYSTEMIC USE|J5
4670|CENTRAL NERVOUS SYSTEM|N
4667|ANTI-ARRHYTHMICS|C1B
4665|HYPOLIPIDAEMICS/ANTI-ATHEROMA PREPARATIONS|C10
4665|CHOLESTEROL AND TRIGLYCERIDE REDUCTION PREPARATIONS|C10A
4662|Coxibs|M1A3
4661|ANTIPSYCHOTICS|N5A
4661|TRANQUILLISERS|N5C
4659|NOOTROPICS|N6D
4658|DRUGS USED IN DIABETES|A10
4658|SYSTEMIC ANTIPSORIASIS PRODUCTS|D5B
4658|IMMUNOSUPPRESSIVE AGENTS|L4
4658|ANTI-EPILEPTICS|N3A
4657|ANTIVIRALS FOR SYSTEMIC USE|J5
4652|NOOTROPICS|N6D
4651|ANTI-MIGRAINE PREPARATIONS|N2C
4651|ANTI-EPILEPTICS|N3
4648|ANALGESICS|N2
4648|ANTI-DEPRESSANTS AND MOOD STABILISERS|N6A
4648|SSRI antidepressants|N6A4
4648|SRNI antidepressants|N6A5
4647|NOOTROPICS|N6D
4647|Anti-Alzheimer products, cholinesterase inhibitors|N7D1
4644|ANALGESICS|N2
4641|FIBRINOLYTICS|B1D
4638|PARASITOLOGY|P
4637|PARASITOLOGY|P
4635|SYSTEMIC ANTIBACTERIALS|J1
4635|PARASITOLOGY|P
4634|ANTIHYPERTENSIVES|C2
4634|Miotics and antiglaucoma preparations, topical|S1E2
4633|PLATELET AGGREGATION INHIBITORS|B1C
4633|GP IIb/IIIa (glycoprotein) antagonist platelet aggregation inhibitors|B1C3
4630|ANTI-EPILEPTICS|N3A
4629|TRANQUILLISERS|N5C
4622|ANTI-EPILEPTICS|N3A
4621|ANTIVIRALS FOR SYSTEMIC USE|J5
4618|Protease inhibitors|J5C2
4616|NOOTROPICS|N6D
4614|CARDIOVASCULAR SYSTEM|C
4613|SYSTEMIC ANTIBACTERIALS|J1
4612|HYPOLIPIDAEMICS/ANTI-ATHEROMA PREPARATIONS|C10
4611|Protease inhibitors|J5C2
4610|HYPOLIPIDAEMICS/ANTI-ATHEROMA PREPARATIONS|C10
4609|ANTIULCERANTS|A2B
4609|PLATELET AGGREGATION INHIBITORS|B1C
4609|GP IIb/IIIa (glycoprotein) antagonist platelet aggregation inhibitors|B1C3
4608|ANTI-EPILEPTICS|N3
4607|ANTIHYPERTENSIVES|C2
4603|VACCINES|J7
4598|IMMUNOSTIMULATING AGENTS|L3
4595|ANTIEMETICS AND ANTINAUSEANTS|A4
4593|SYSTEMIC ANTIPSORIASIS PRODUCTS|D5B
4593|PARASITOLOGY|P
4590|PLATELET AGGREGATION INHIBITORS|B1C
4590|NOOTROPICS|N6D
4587|NOOTROPICS|N6D
4586|NOOTROPICS|N6D
4582|PROGESTOGENS, EXCLUDING G3A, G3F|G3D
4580|ANTIHYPERTENSIVES|C2
4580|ACE INHIBITORS, PLAIN|C9A
4579|ANALGESICS|N2
4579|SSRI antidepressants|N6A4
4579|SRNI antidepressants|N6A5
4576|ANTIOBESITY PREPARATIONS, EXCLUDING DIETETICS|A8
4576|ANTIHYPERTENSIVES|C2
4576|ANTI-MIGRAINE PREPARATIONS|N2C
4576|ANTI-EPILEPTICS|N3
4573|ANTI-EPILEPTICS|N3A
4573|ANTI-DEPRESSANTS AND MOOD STABILISERS|N6A
4571|DERMATOLOGICALS|D
4567|SYSTEMIC ANTIPSORIASIS PRODUCTS|D5B
4567|ANTIVIRALS FOR SYSTEMIC USE|J5
4567|IMMUNOSUPPRESSIVE AGENTS|L4
4565|SYSTEMIC AGENTS FOR FUNGAL INFECTIONS|J2
4565|PARASITOLOGY|P
4562|IMMUNOSTIMULATING AGENTS|L3
4559|IMMUNOSUPPRESSIVE AGENTS|L4
4554|ANTI-EPILEPTICS|N3
4552|FIBRINOLYTICS|B1D
4552|DIRECT THROMBIN INHIBITORS|B1E
4551|DIRECT THROMBIN INHIBITORS|B1E
4549|NOOTROPICS|N6D
4548|SYSTEMIC ANTIBACTERIALS|J1
4545|IMMUNOSTIMULATING AGENTS|L3
4539|SYSTEMIC ANTIBACTERIALS|J1
4537|CALCIUM ANTAGONISTS|C8
4537|Urinary incontinence products|G4B4
4536|ANTIHYPERTENSIVES|C2
4535|ANTIHYPERTENSIVES|C2
4535|PROLACTIN INHIBITORS|G2D
4535|ANALGESICS|N2
4535|ANTI-EPILEPTICS|N3A
4534|Urinary incontinence products|G4B4
